Date,1 Mo,2 Mo,3 Mo,4 Mo,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr
1994-03-25,3.5859,3.5859,3.5859,3.6522,3.92,4.385,5.1233,5.5615,6.1659,6.548,6.7578,7.4573,7.0217
1994-03-28,3.5859,3.5859,3.5859,3.6646,3.97,4.4149,5.1431,5.5921,6.1852,6.5557,6.7793,7.4276,7.001
1994-03-29,3.6061,3.6061,3.6061,3.6812,3.98,4.4654,5.2142,5.6632,6.2791,6.6495,6.8597,7.5128,7.0802
1994-03-30,3.5859,3.5859,3.5859,3.653,3.93,4.4558,5.2147,5.6957,6.3335,6.7276,6.9362,7.5732,7.0843
1994-03-31,3.5758,3.5758,3.5758,3.6416,3.92,4.5065,5.2342,5.7047,6.3206,6.7274,6.9228,7.5788,7.114
1994-04-04,3.8382,3.8382,3.8382,3.9044,4.19,4.8378,5.5972,6.1115,6.7404,7.1614,7.3162,7.8724,7.4025
1994-04-05,3.7676,3.7676,3.7676,3.8398,4.14,4.7269,5.476,5.9793,6.5621,6.9224,7.121,7.7533,7.2543
1994-04-06,3.6868,3.6868,3.6868,3.7662,4.09,4.6768,5.4258,5.9288,6.5115,6.8957,7.0798,7.729,7.2291
1994-04-07,3.6263,3.6263,3.6263,3.7154,4.07,4.6466,5.3955,5.8878,6.4705,6.8542,6.9986,7.6873,7.2135
1994-04-08,3.6667,3.6667,3.6667,3.753,4.1,4.6868,5.4565,5.9595,6.5534,6.9252,7.0831,7.7554,7.2244
1994-04-11,3.6969,3.6969,3.6969,3.7864,4.14,4.6965,5.456,5.9485,6.5538,6.9132,7.0583,7.7155,7.2178
1994-04-12,3.6566,3.6566,3.6566,3.7485,4.11,4.6664,5.4258,5.886,6.4918,6.8511,7.0096,7.6623,7.1957
1994-04-13,3.6566,3.6566,3.6566,3.753,4.13,4.6966,5.4561,5.9592,6.5644,6.9237,7.0688,7.7437,7.2411
1994-04-14,3.6767,3.6767,3.6767,3.7702,4.14,4.7269,5.5174,5.9883,6.6054,6.9527,7.1116,7.786,7.2529
1994-04-15,3.6969,3.6969,3.6969,3.788,4.15,4.7369,5.5377,5.9979,6.5926,6.9164,7.1168,7.7679,7.2663
1994-04-18,3.8584,3.8584,3.8584,3.9565,4.34,4.917,5.729,6.2004,6.7961,7.1206,7.2812,7.8771,7.3499
1994-04-19,3.8483,3.8483,3.8483,3.9539,4.36,4.9269,5.7286,6.1894,6.7736,7.0377,7.2416,7.8148,7.3235
1994-04-20,3.8483,3.8483,3.8483,3.9488,4.34,4.917,5.6979,6.1479,6.71,6.9989,7.1887,7.779,7.2881
1994-04-21,3.8483,3.8483,3.8483,3.9473,4.33,4.8766,5.616,6.0448,6.573,6.8143,7.0467,7.6456,7.2174
1994-04-22,3.8584,3.8584,3.8584,3.9622,4.36,4.9066,5.6462,6.0858,6.6137,6.8308,7.0645,7.6482,7.1689
1994-04-25,3.9594,3.9594,3.9594,4.0495,4.4,4.9163,5.6353,6.0536,6.5597,6.7774,6.9848,7.5543,7.1121
1994-04-26,3.9897,3.9897,3.9897,4.0747,4.41,4.9364,5.614,6.0327,6.5388,6.7568,6.9906,7.5226,7.0866
1994-04-28,3.9998,3.9998,3.9998,4.0896,4.45,5.0576,5.7764,6.1844,6.7364,6.9656,7.1723,7.6956,7.2495
1994-04-29,3.9897,3.9897,3.9897,4.0813,4.45,5.0779,5.7553,6.2064,6.7242,6.9904,7.1958,7.7355,7.2563
1994-05-02,4.121,4.121,4.121,4.2119,4.57,5.1271,5.8361,6.2444,6.7746,7.041,7.2199,7.7311,7.2849
1994-05-03,4.1412,4.1412,4.1412,4.2386,4.62,5.1974,5.8858,6.3051,6.8129,7.0679,7.2612,7.7555,7.2831
1994-05-04,4.1715,4.1715,4.1715,4.2635,4.63,5.2277,5.916,6.3246,6.8215,7.077,7.2706,7.7656,7.2655
1994-05-05,4.1513,4.1513,4.1513,4.2458,4.62,5.2177,5.9059,6.293,6.7792,7.0471,7.2404,7.7343,7.2635
1994-05-06,4.3231,4.3231,4.3231,4.4245,4.82,5.4079,6.1487,6.5466,7.0334,7.3021,7.4826,7.9342,7.4283
1994-05-09,4.4646,4.4646,4.4646,4.5817,5.02,5.5574,6.2887,6.6872,7.1749,7.4443,7.6251,7.9947,7.5247
1994-05-10,4.3737,4.3737,4.3737,4.4958,4.95,5.4873,6.1561,6.5656,7.0073,7.2409,7.4645,7.8615,7.424
1994-05-11,4.3433,4.3433,4.3433,4.4743,4.96,5.5277,6.2276,6.6369,7.1017,7.3712,7.5256,8.0011,7.5163
1994-05-12,4.2625,4.2625,4.2625,4.3978,4.9,5.488,6.1564,6.5766,7.0523,7.3336,7.487,7.9605,7.5063
1994-05-13,4.2625,4.2625,4.2625,4.3891,4.86,5.4175,6.0755,6.4741,6.9727,7.2532,7.4196,7.9055,7.4245
1994-05-16,4.3332,4.3332,4.3332,4.4455,4.87,5.4173,6.0546,6.4427,6.9301,7.1866,7.3678,7.8516,7.4028
1994-05-17,4.3231,4.3231,4.3231,4.4144,4.77,5.2969,5.9029,6.2694,6.7338,6.9421,7.1524,7.6625,7.2233
1994-05-18,4.313,4.313,4.313,4.3983,4.73,5.2163,5.8534,6.2196,6.684,6.9526,7.1598,7.7007,7.1985
1994-05-19,4.2625,4.2625,4.2625,4.3411,4.65,5.126,5.7526,6.108,6.5946,6.8625,7.0957,7.6803,7.1984
1994-05-20,4.2827,4.2827,4.2827,4.3721,4.71,5.1455,5.8243,6.1794,6.666,6.9219,7.156,7.7602,7.2428
1994-05-23,4.3737,4.3737,4.3737,4.4666,4.82,5.2861,5.9651,6.3419,6.8401,7.0962,7.3307,7.8892,7.3683
1994-05-24,4.3433,4.3433,4.3433,4.4354,4.79,5.2865,5.9652,6.3205,6.8302,7.0619,7.3107,7.8335,7.3495
1994-05-25,4.3029,4.3029,4.3029,4.3966,4.76,5.2869,5.9758,6.3524,6.8163,7.0246,7.2752,7.799,7.2916
1994-05-26,4.2928,4.2928,4.2928,4.3889,4.76,5.2869,5.9447,6.3108,6.7639,6.9967,7.2197,7.8306,7.3088
1994-05-27,4.3231,4.3231,4.3231,4.4261,4.82,5.3571,5.9943,6.3607,6.8027,7.0119,7.25,7.8785,7.3232
1994-05-31,4.3332,4.3332,4.3332,4.4465,4.87,5.3869,6.0347,6.4011,6.8436,7.0892,7.2989,7.8976,7.3728
1994-06-01,4.3029,4.3029,4.3029,4.4131,4.83,5.3671,6.0043,6.3708,6.813,7.0463,7.2431,7.8256,7.3374
1994-06-02,4.2625,4.2625,4.2625,4.3656,4.76,5.297,5.9548,6.3209,6.7515,6.9849,7.1949,7.8078,7.2885
1994-06-03,4.2524,4.2524,4.2524,4.3492,4.72,5.2265,5.8636,6.2297,6.6599,6.869,7.1063,7.6956,7.2147
1994-06-06,4.2726,4.2726,4.2726,4.3586,4.69,5.1559,5.8034,6.1371,6.5568,6.7903,7.0397,7.6575,7.174
1994-06-07,4.2423,4.2423,4.2423,4.3325,4.68,5.1662,5.8239,6.179,6.5982,6.8437,7.0793,7.683,7.254
1994-06-08,4.2322,4.2322,4.2322,4.3204,4.66,5.136,5.8041,6.1484,6.6014,6.846,7.0944,7.7127,7.2785
1994-06-09,4.2524,4.2524,4.2524,4.3378,4.67,5.1562,5.8242,6.1685,6.6104,6.8554,7.1173,7.7006,7.2717
1994-06-10,4.2423,4.2423,4.2423,4.3367,4.7,5.2065,5.8745,6.2082,6.673,6.9177,7.1663,7.753,7.2932
1994-06-13,4.2625,4.2625,4.2625,4.3515,4.7,5.2268,5.9362,6.2911,6.7327,6.9658,7.202,7.776,7.3452
1994-06-14,4.2322,4.2322,4.2322,4.3147,4.64,5.1464,5.835,6.1899,6.6537,6.886,7.1348,7.7207,7.3183
1994-06-15,4.2524,4.2524,4.2524,4.334,4.66,5.1969,5.9062,6.2717,6.7467,6.9788,7.2414,7.8626,7.3893
1994-06-16,4.2423,4.2423,4.2423,4.3221,4.64,5.1566,5.8556,6.2318,6.729,6.9603,7.2088,7.8133,7.374
1994-06-17,4.2524,4.2524,4.2524,4.3338,4.66,5.207,5.9059,6.2823,6.791,7.0344,7.2826,7.9234,7.4146
1994-06-20,4.3029,4.3029,4.3029,4.3897,4.73,5.2467,5.946,6.3224,6.8202,7.0639,7.299,7.9085,7.4343
1994-06-21,4.3231,4.3231,4.3231,4.4138,4.77,5.3172,6.0683,6.4122,6.8995,7.1195,7.3565,7.9525,7.4783
1994-06-22,4.3029,4.3029,4.3029,4.3939,4.75,5.287,5.9966,6.3516,6.8271,7.0351,7.259,7.8205,7.3897
1994-06-23,4.2827,4.2827,4.2827,4.3756,4.74,5.2973,5.9652,6.299,6.7753,6.9957,7.2324,7.8246,7.3881
1994-06-24,4.3029,4.3029,4.3029,4.3993,4.78,5.3779,6.0873,6.4209,6.8865,7.156,7.3508,7.9521,7.5063
1994-06-27,4.3029,4.3029,4.3029,4.3863,4.73,5.3786,6.0772,6.4,6.8656,7.0986,7.3085,7.8733,7.4388
1994-06-28,4.3029,4.3029,4.3029,4.3888,4.75,5.49,6.1572,6.5018,6.9561,7.1895,7.3865,7.9566,7.4885
1994-06-29,4.2726,4.2726,4.2726,4.3631,4.74,5.48,6.1471,6.4917,6.946,7.1793,7.3629,7.9346,7.4684
1994-06-30,4.2827,4.2827,4.2827,4.3932,4.83,5.5194,6.2181,6.5627,7.0511,7.2837,7.467,8.0765,7.594
1994-07-01,4.3433,4.3433,4.3433,4.4424,4.84,5.5091,6.2184,6.5736,7.028,7.298,7.4665,8.06,7.5809
1994-07-05,4.4444,4.4444,4.4444,4.5413,4.92,5.4877,6.1665,6.5221,7.0106,7.2796,7.4341,8.0285,7.5803
1994-07-06,4.4141,4.4141,4.4141,4.5189,4.92,5.4674,6.136,6.5132,7.0011,7.2701,7.4513,8.0407,7.591
1994-07-07,4.3838,4.3838,4.3838,4.4907,4.9,5.4575,6.1363,6.4811,6.9697,7.2389,7.4337,8.0375,7.5853
1994-07-08,4.5152,4.5152,4.5152,4.6245,5.04,5.5876,6.2772,6.633,7.122,7.3793,7.5481,8.127,7.6743
1994-07-11,4.6366,4.6366,4.6366,4.7403,5.13,5.6167,6.3174,6.6949,7.1723,7.4421,7.5969,8.1446,7.6958
1994-07-12,4.586,4.586,4.586,4.6902,5.08,5.5565,6.2675,6.6447,7.1103,7.3682,7.5642,8.1037,7.6574
1994-07-13,4.5455,4.5455,4.5455,4.644,5.02,5.5269,6.2479,6.6249,7.1015,7.3345,7.5449,8.0997,7.6513
1994-07-14,4.4343,4.4343,4.4343,4.5259,4.88,5.3867,6.0762,6.4638,6.9282,7.161,7.3842,7.9316,7.5517
1994-07-15,4.404,4.404,4.404,4.5004,4.87,5.3767,6.0661,6.4537,6.9181,7.1631,7.3858,7.9497,7.5659
1994-07-18,4.4242,4.4242,4.4242,4.5167,4.87,5.3463,6.015,6.3921,6.8679,7.1126,7.3349,7.9143,7.5302
1994-07-19,4.3939,4.3939,4.3939,4.4814,4.82,5.3064,5.9645,6.32,6.8074,7.0518,7.2873,7.8798,7.495
1994-07-20,4.4343,4.4343,4.4343,4.5307,4.9,5.4068,6.0858,6.4306,6.9187,7.1635,7.3861,7.9499,7.566
1994-07-21,4.4646,4.4646,4.4646,4.5562,4.92,5.508,6.1348,6.4909,6.9678,7.1887,7.3994,7.9332,7.5565
1994-07-22,4.5253,4.5253,4.5253,4.6123,4.96,5.5379,6.1753,6.5313,6.9969,7.1938,7.4195,7.9361,7.5621
1994-07-25,4.5557,4.5557,4.5557,4.6487,5.01,5.5372,6.1542,6.532,6.9749,7.1965,7.3943,7.8798,7.5429
1994-07-26,4.5455,4.5455,4.5455,4.641,5.01,5.5372,6.1853,6.5306,6.974,7.1838,7.4093,7.9085,7.5671
1994-07-27,4.5961,4.5961,4.5961,4.6944,5.07,5.577,6.2461,6.5914,7.0689,7.2777,7.4625,7.9695,7.5966
1994-07-28,4.5658,4.5658,4.5658,4.6636,5.04,5.5672,6.2362,6.5706,7.0144,7.2241,7.4094,7.8814,7.5764
1994-07-29,4.4141,4.4141,4.4141,4.5081,4.87,5.3767,6.0142,6.3699,6.8011,7.0107,7.2487,7.7245,7.4233
1994-08-01,4.4748,4.4748,4.4748,4.5696,4.93,5.4064,6.0544,6.3888,6.8206,7.0304,7.2552,7.7336,7.4607
1994-08-02,4.4646,4.4646,4.4646,4.5608,4.92,5.3558,6.0041,6.3598,6.8021,6.9993,7.2377,7.7304,7.455
1994-08-03,4.4646,4.4646,4.4646,4.5556,4.9,5.3459,5.9837,6.3287,6.7716,7.005,7.2149,7.7095,7.435
1994-08-04,4.4545,4.4545,4.4545,4.5473,4.9,5.3662,6.0039,6.3489,6.7918,7.0254,7.2487,7.7421,7.4374
1994-08-05,4.6163,4.6163,4.6163,4.7174,5.1,5.5969,6.2039,6.5927,7.0016,7.1999,7.3997,7.8875,7.5512
1994-08-08,4.6163,4.6163,4.6163,4.7253,5.13,5.6066,6.2449,6.6012,6.9996,7.1984,7.3986,7.8698,7.5371
1994-08-09,4.586,4.586,4.586,4.7045,5.14,5.6268,6.2859,6.6528,7.0395,7.2265,7.4544,7.9065,7.5737
1994-08-10,4.5152,4.5152,4.5152,4.6413,5.1,5.5867,6.2353,6.613,7.0221,7.2326,7.4185,7.9427,7.5985
1994-08-11,4.4849,4.4849,4.4849,4.6226,5.12,5.627,6.286,6.6529,7.0736,7.2718,7.4853,8.0073,7.4322
1994-08-12,4.5354,4.5354,4.5354,4.6558,5.1,5.607,6.2451,6.6121,7.0102,7.2088,7.3823,7.9608,7.3292
1994-08-15,4.7478,4.7478,4.7478,4.8401,5.19,5.6464,6.2849,6.6199,7.0302,7.229,7.416,7.9758,7.3723
1994-08-16,4.7681,4.7681,4.7681,4.8507,5.17,5.6263,6.2337,6.558,6.9234,7.0992,7.3014,7.8403,7.2528
1994-08-17,4.7175,4.7175,4.7175,4.7978,5.11,5.5663,6.163,6.4874,6.8753,7.0745,7.2616,7.8512,7.2815
1994-08-18,4.7377,4.7377,4.7377,4.8205,5.15,5.6875,6.2529,6.5991,6.9984,7.2097,7.3964,7.9725,7.3665
1994-08-19,4.7175,4.7175,4.7175,4.8009,5.13,5.6472,6.2541,6.5892,6.9883,7.1874,7.3881,7.9794,7.3701
1994-08-22,4.758,4.758,4.758,4.8418,5.17,5.667,6.2949,6.6299,7.0402,7.2269,7.4282,8.0562,7.4345
1994-08-23,4.7175,4.7175,4.7175,4.8011,5.13,5.6371,6.2855,6.588,7.0103,7.2089,7.396,8.0421,7.4191
1994-08-24,4.6871,4.6871,4.6871,4.7691,5.09,5.5767,6.2044,6.507,6.9403,7.1264,7.3404,7.9447,7.3632
1994-08-25,4.7074,4.7074,4.7074,4.784,5.09,5.597,6.2661,6.5683,7.0018,7.2122,7.4118,8.0374,7.4442
1994-08-26,4.7074,4.7074,4.7074,4.779,5.07,5.5871,6.2353,6.5162,6.939,7.162,7.361,7.9671,7.383
1994-08-29,4.758,4.758,4.758,4.8308,5.12,5.5864,6.2246,6.5165,6.9389,7.1376,7.3648,7.9847,7.3963
1994-08-30,4.7377,4.7377,4.7377,4.808,5.09,5.5665,6.2046,6.4964,6.8963,7.1198,7.3191,7.9415,7.3849
1994-08-31,4.7074,4.7074,4.7074,4.7693,5.03,5.5674,6.1946,6.4756,6.8756,7.0871,7.3138,7.9144,7.3899
1994-09-01,4.6973,4.6973,4.6973,4.7516,4.99,5.5679,6.1741,6.4767,6.8763,7.0998,7.3123,7.9145,7.39
1994-09-02,4.6973,4.6973,4.6973,4.7643,5.04,5.5571,6.1948,6.4865,6.8862,7.0977,7.3378,7.9715,7.4367
1994-09-06,4.7175,4.7175,4.7175,4.7842,5.06,5.5873,6.2458,6.5373,6.9485,7.1718,7.3981,8.053,7.4525
1994-09-07,4.6871,4.6871,4.6871,4.7578,5.05,5.6077,6.2453,6.5478,6.9926,7.2028,7.4157,8.0736,7.4994
1994-09-08,4.6973,4.6973,4.6973,4.7684,5.06,5.5974,6.2455,6.5479,6.9926,7.1907,7.4311,8.0678,7.4963
1994-09-09,4.7276,4.7276,4.7276,4.8096,5.14,5.708,6.377,6.7009,7.1343,7.3572,7.5702,8.2341,7.5877
1994-09-12,4.7782,4.7782,4.7782,4.8608,5.19,5.7276,6.3969,6.7101,7.1552,7.3657,7.5929,8.2378,7.5936
1994-09-13,4.7478,4.7478,4.7478,4.8329,5.17,5.7076,6.3768,6.6899,7.1238,7.359,7.5715,8.217,7.5748
1994-09-14,4.7276,4.7276,4.7276,4.8128,5.15,5.6875,6.3567,6.6698,7.0922,7.3277,7.5401,8.1671,7.5891
1994-09-15,4.7276,4.7276,4.7276,4.8098,5.14,5.6978,6.3045,6.6182,7.0409,7.2885,7.4734,8.1556,7.5427
1994-09-16,4.758,4.758,4.758,4.854,5.23,5.7981,6.4466,6.76,7.2057,7.441,7.6536,8.3024,7.6513
1994-09-19,4.7478,4.7478,4.7478,4.8466,5.23,5.788,6.4157,6.7509,7.1847,7.4201,7.6191,8.2337,7.6525
1994-09-20,4.7681,4.7681,4.7681,4.877,5.29,5.8277,6.4661,6.7906,7.2249,7.4727,7.6578,8.2583,7.6775
1994-09-21,4.9503,4.9503,4.9503,5.0428,5.4,5.9074,6.5462,6.8493,7.2731,7.4971,7.684,8.2696,7.6915
1994-09-22,4.9503,4.9503,4.9503,5.0434,5.4,5.8871,6.526,6.8399,7.2746,7.486,7.6867,8.2524,7.6783
1994-09-23,4.9401,4.9401,4.9401,5.0409,5.42,5.8969,6.5464,6.871,7.2715,7.4961,7.6968,8.2629,7.6879
1994-09-26,4.9503,4.9503,4.9503,5.0534,5.44,5.917,6.5664,6.8695,7.2821,7.5064,7.6935,8.2621,7.6875
1994-09-27,4.8592,4.8592,4.8592,4.9741,5.4,5.8972,6.5466,6.8711,7.3171,7.5403,7.7404,8.3424,7.725
1994-09-28,4.6871,4.6871,4.6871,4.8362,5.37,5.8875,6.5367,6.8719,7.2835,7.5197,7.6925,8.2983,7.6858
1994-09-29,4.7276,4.7276,4.7276,4.884,5.44,5.9576,6.6278,6.963,7.3633,7.5755,7.7636,8.3352,7.7252
1994-09-30,4.8288,4.8288,4.8288,4.957,5.43,5.9679,6.6483,6.9618,7.3512,7.5516,7.7405,8.277,7.6787
1994-10-03,5.0819,5.0819,5.0819,5.1951,5.61,6.0668,6.717,7.0527,7.4194,7.6082,7.7714,8.3157,7.715
1994-10-04,5.1224,5.1224,5.1224,5.2229,5.6,6.067,6.7067,7.0533,7.4426,7.6431,7.8187,8.3604,7.7257
1994-10-05,5.1224,5.1224,5.1224,5.2243,5.61,6.1075,6.7574,7.0932,7.4943,7.707,7.8956,8.4185,7.7799
1994-10-06,5.1426,5.1426,5.1426,5.2424,5.62,6.1073,6.7366,7.105,7.5054,7.7179,7.9063,8.4115,7.7763
1994-10-07,5.0515,5.0515,5.0515,5.1571,5.55,6.0169,6.6773,7.0128,7.4136,7.6384,7.8261,8.3815,7.7696
1994-10-11,5.092,5.092,5.092,5.1905,5.56,6.0168,6.6564,6.9921,7.3701,7.571,7.774,8.327,7.7209
1994-10-12,5.1528,5.1528,5.1528,5.2381,5.57,6.0573,6.6968,7.0325,7.4106,7.6116,7.8147,8.3336,7.7614
1994-10-13,5.0819,5.0819,5.0819,5.1649,5.5,6.0787,6.655,7.002,7.3687,7.5699,7.7594,8.2796,7.7127
1994-10-14,5.0313,5.0313,5.0313,5.1226,5.48,6.018,6.5946,6.9523,7.33,7.5429,7.7314,8.2848,7.7115
1994-10-17,5.0718,5.0718,5.0718,5.1714,5.55,6.0474,6.6347,6.9601,7.3501,7.5631,7.7379,8.259,7.7226
1994-10-18,5.0718,5.0718,5.0718,5.1714,5.55,6.0474,6.6347,6.9601,7.3614,7.5618,7.7645,8.3168,7.7405
1994-10-19,5.0819,5.0819,5.0819,5.1864,5.58,6.0775,6.6857,7.0326,7.4106,7.6115,7.801,8.3398,7.7938
1994-10-20,5.173,5.173,5.173,5.2766,5.67,6.1879,6.7963,7.1434,7.5331,7.7217,7.9258,8.431,7.8824
1994-10-21,5.1832,5.1832,5.1832,5.2867,5.68,6.1979,6.8271,7.1524,7.5312,7.7204,7.9384,8.389,7.8816
1994-10-24,5.2541,5.2541,5.2541,5.3553,5.74,6.2478,6.8669,7.214,7.5924,7.7692,7.9882,8.4406,7.9293
1994-10-25,5.2338,5.2338,5.2338,5.3423,5.75,6.2578,6.8977,7.223,7.6136,7.8149,8.0048,8.4434,7.9648
1994-10-26,5.1629,5.1629,5.1629,5.2783,5.71,6.2381,6.9297,7.2112,7.6253,7.8137,8.0042,8.4607,7.9481
1994-10-27,5.1528,5.1528,5.1528,5.2678,5.7,6.2383,6.9194,7.201,7.6265,7.8146,8.0046,8.4257,7.9512
1994-10-28,5.1933,5.1933,5.1933,5.2923,5.67,6.1777,6.8485,7.141,7.5546,7.7429,7.9464,8.3291,7.8372
1994-10-31,5.2338,5.2338,5.2338,5.3364,5.72,6.1871,6.8686,7.1395,7.5538,7.7422,7.9323,8.3345,7.8697
1994-11-01,5.2541,5.2541,5.2541,5.3577,5.75,6.2578,6.9601,7.2524,7.6549,7.8436,8.0342,8.4564,7.9199
1994-11-02,5.2642,5.2642,5.2642,5.3671,5.76,6.2882,6.9904,7.2935,7.7071,7.8831,8.0879,8.4566,7.9578
1994-11-03,5.2845,5.2845,5.2845,5.3843,5.77,6.3185,7.0103,7.3244,7.7262,7.8901,8.0822,8.4893,7.9834
1994-11-04,5.3655,5.3655,5.3655,5.4706,5.87,6.3983,7.0802,7.4161,7.7951,7.9721,8.1641,8.5376,8.0031
1994-11-07,5.4567,5.4567,5.4567,5.5552,5.93,6.4279,7.0892,7.4364,7.8039,7.9813,8.1736,8.53,7.999
1994-11-08,5.406,5.406,5.406,5.5068,5.89,6.398,7.0489,7.4393,7.76,7.9383,8.1309,8.4524,7.9935
1994-11-09,5.3756,5.3756,5.3756,5.4762,5.86,6.3781,7.0392,7.3969,7.7068,7.8733,8.0533,8.4469,7.9785
1994-11-10,5.4162,5.4162,5.4162,5.5086,5.88,6.5101,7.0871,7.4457,7.7563,7.9231,8.0899,8.5225,8.0435
1994-11-14,5.4973,5.4973,5.4973,5.5947,5.97,6.4985,7.0867,7.4128,7.7244,7.8791,8.0466,8.4264,7.9935
1994-11-15,5.5682,5.5682,5.5682,5.663,6.03,6.5585,7.126,7.4525,7.7524,7.8458,8.0174,8.3483,7.9607
1994-11-16,5.5581,5.5581,5.5581,5.6568,6.04,6.5991,7.1768,7.4924,7.793,7.9358,8.0635,8.4352,7.9462
1994-11-17,5.548,5.548,5.548,5.6508,6.05,6.6295,7.2384,7.5645,7.853,7.9714,8.1283,8.48,7.9903
1994-11-18,5.5378,5.5378,5.5378,5.6398,6.04,6.65,7.2586,7.563,7.8523,7.9831,8.0981,8.4746,8.0135
1994-11-21,5.5682,5.5682,5.5682,5.6752,6.09,6.6899,7.33,7.6124,7.8905,7.9847,8.1162,8.4576,8.0042
1994-11-22,5.5277,5.5277,5.5277,5.642,6.08,6.6799,7.3199,7.6023,7.8802,7.9621,8.0805,8.4247,7.9744
1994-11-23,5.477,5.477,5.477,5.5795,5.98,6.5797,7.209,7.4696,7.6911,7.7627,7.883,8.2601,7.876
1994-11-25,5.4871,5.4871,5.4871,5.5896,5.99,6.5897,7.2191,7.4796,7.701,7.7603,7.8677,8.2307,7.8517
1994-11-28,5.6392,5.6392,5.6392,5.7356,6.12,6.7505,7.3799,7.6297,7.8171,7.8407,7.9382,8.2739,7.8699
1994-11-29,5.7305,5.7305,5.7305,5.8183,6.18,6.8615,7.4699,7.72,7.9073,7.9185,8.0035,8.3095,7.939
1994-11-30,5.7609,5.7609,5.7609,5.8504,6.22,6.922,7.4258,7.6554,7.8335,7.8828,7.9655,8.2524,7.858
1994-12-01,5.7508,5.7508,5.7508,5.8522,6.26,6.9518,7.4454,7.6643,7.8432,7.9171,7.9711,8.2811,7.9113
1994-12-02,5.8319,5.8319,5.8319,5.9467,6.39,7.0209,7.4627,7.6174,7.7422,7.8067,7.8499,8.1642,7.832
1994-12-05,6.0755,6.0755,6.0755,6.1926,6.63,7.1593,7.602,7.6921,7.8075,7.8243,7.858,8.1979,7.8334
1994-12-06,5.9841,5.9841,5.9841,6.0922,6.5,7.019,7.4617,7.595,7.6754,7.7294,7.7611,8.0798,7.7529
1994-12-07,5.8623,5.8623,5.8623,5.9834,6.44,7.02,7.504,7.6474,7.7721,7.812,7.8431,8.1629,7.7729
1994-12-08,5.8725,5.8725,5.8725,5.9943,6.47,7.1826,7.5301,7.6966,7.7984,7.7902,7.8117,8.1387,7.7516
1994-12-09,5.8623,5.8623,5.8623,5.9844,6.46,7.1624,7.5516,7.6958,7.7645,7.7943,7.8141,8.1052,7.7251
1994-12-12,5.974,5.974,5.974,6.1099,6.62,7.2513,7.6413,7.7965,7.8424,7.8605,7.8679,8.1844,7.7677
1994-12-13,5.9943,5.9943,5.9943,6.1364,6.67,7.3319,7.7319,7.822,7.8582,7.8529,7.8356,8.0725,7.707
1994-12-14,5.8826,5.8826,5.8826,6.0283,6.57,7.2114,7.6115,7.7124,7.7601,7.8156,7.8214,8.153,7.6776
1994-12-15,5.7406,5.7406,5.7406,5.8998,6.48,7.1008,7.5636,7.6855,7.7546,7.821,7.8116,8.1448,7.6975
1994-12-16,5.7508,5.7508,5.7508,5.9169,6.52,7.1511,7.6139,7.7357,7.782,7.8247,7.8308,8.1101,7.7032
1994-12-19,5.7913,5.7913,5.7913,5.9621,6.57,7.14,7.6138,7.7465,7.7924,7.8227,7.8294,8.0743,7.6756
1994-12-20,5.6696,5.6696,5.6696,5.8446,6.47,7.0704,7.5855,7.7068,7.7866,7.8279,7.833,8.1116,7.6755
1994-12-21,5.5986,5.5986,5.5986,5.7805,6.43,7.0508,7.6073,7.7064,7.7751,7.8291,7.8203,8.0841,7.681
1994-12-22,5.6493,5.6493,5.6493,5.8336,6.5,7.182,7.7279,7.8376,7.8491,7.8436,7.8533,8.101,7.7021
1994-12-23,5.7203,5.7203,5.7203,5.8861,6.5,7.2126,7.7685,7.8456,7.8804,7.8745,7.8567,8.0413,7.6857
1994-12-27,5.7812,5.7812,5.7812,5.944,6.54,7.1915,7.6958,7.7845,7.7972,7.7798,7.7636,7.9485,7.5986
1994-12-28,5.7203,5.7203,5.7203,5.9011,6.56,7.2625,7.735,7.8024,7.8272,7.7975,7.8091,8.075,7.6477
1994-12-29,5.7,5.7,5.7,5.8736,6.51,7.2125,7.7164,7.8266,7.8497,7.8316,7.8282,8.116,7.6536
1994-12-30,5.7203,5.7203,5.7203,5.8889,6.51,7.2125,7.7164,7.8266,7.8498,7.8564,7.8514,8.1557,7.7153
1995-01-03,5.9943,5.9943,5.9943,6.1368,6.66,7.2403,7.7559,7.8663,7.9011,7.9319,7.8845,8.2108,7.7365
1995-01-04,5.8928,5.8928,5.8928,6.0378,6.57,7.1604,7.6445,7.777,7.8338,7.8392,7.8334,8.1011,7.6698
1995-01-05,5.9232,5.9232,5.9232,6.0661,6.61,7.333,7.6806,7.8579,7.8919,7.9102,7.8905,8.1434,7.7412
1995-01-06,5.9435,5.9435,5.9435,6.0834,6.61,7.2718,7.6617,7.8385,7.8949,7.9122,7.8783,8.0972,7.6756
1995-01-09,6.045,6.045,6.045,6.1765,6.67,7.2809,7.7025,7.8683,7.9248,7.9422,7.8947,8.1332,7.7071
1995-01-10,5.9537,5.9537,5.9537,6.0956,6.62,7.2207,7.6526,7.8075,7.8755,7.8927,7.8451,8.1174,7.6866
1995-01-11,5.8319,5.8319,5.8319,5.9757,6.51,7.1411,7.604,7.7583,7.826,7.843,7.7954,8.119,7.6795
